Gene stable ID	Gene name	Human gene stable ID	Human gene name	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human orthology confidence [0 low, 1 high]
YKL127W		ENSG00000099256	PRTFDC1	6.49123	16.4444	0
YKL127W		ENSG00000165704	HPRT1	7.01754	18.3486	0
YKL127W		ENSG00000165434	PGM2L1	18.5965	17.0418	0
YKL127W		ENSG00000169299	PGM2	19.1228	17.8105	0
YKL127W		ENSG00000079739	PGM1	50.1754	49.3103	0
YKL127W		ENSG00000154330	PGM5	41.5789	41.7989	0
YER021W	RPN3	ENSG00000141030	COPS3	14.3403	17.7305	0
YER021W	RPN3	ENSG00000108344	PSMD3	32.696	32.0225	1
YBR070C		ENSG00000172339	ALG14	30.8017	33.7963	1
YDR292C		ENSG00000182934	SRPRA	29.9517	29.1536	1
YER175C	TMT1	ENSG00000165171	METTL27	7.69231	9.38776	0
YER175C	TMT1	ENSG00000185432	METTL7A	7.69231	9.42623	0
YER175C	TMT1	ENSG00000214435	AS3MT	9.699	7.73333	0
YER175C	TMT1	ENSG00000170439	METTL7B	6.35452	7.78689	0
YPR117W		ENSG00000007202	KIAA0100	15.3877	17.1365	0
YML110C	COQ5	ENSG00000110871	COQ5	44.6254	41.896	1
YNL045W		ENSG00000111144	LTA4H	36.0656	39.6072	1
YPR086W	SUA7	ENSG00000137947	GTF2B	29.5652	32.2785	1
YCR024C		ENSG00000137513	NARS2	35.9756	37.1069	0
YOR327C		ENSG00000117533	VAMP4	31.3043	25.5319	1
YEL037C		ENSG00000119318	RAD23B	30.9045	30.0733	1
YEL037C		ENSG00000179262	RAD23A	30.9045	33.8843	1
YHR201C		ENSG00000143363	PRUNE1	19.1436	16.777	0
YNL138W	SRV2	ENSG00000112186	CAP2	32.3194	35.6394	1
YNL138W	SRV2	ENSG00000131236	CAP1	32.6996	36.2105	1
Q0085	ATP6	ENSG00000198899	MT-ATP6	27.027	30.9735	1
YPL242C	IQG1	ENSG00000145703	IQGAP2	20	18.9841	0
YPL242C	IQG1	ENSG00000140575	IQGAP1	22.1405	19.9759	0
YPL242C	IQG1	ENSG00000183856	IQGAP3	21.7391	19.9264	0
YMR226C	YMR226C	ENSG00000159231	CBR3	18.7266	18.0505	0
YMR226C	YMR226C	ENSG00000117594	HSD11B1	18.3521	16.7808	0
YMR226C	YMR226C	ENSG00000157326	DHRS4	21.3483	20.5036	0
YMR226C	YMR226C	ENSG00000187630	DHRS4L2	17.603	20.2586	0
YMR226C	YMR226C	ENSG00000100867	DHRS2	16.8539	15	0
YJL026W	RNR2	ENSG00000171848	RRM2	58.396	51.8931	1
YJL026W	RNR2	ENSG00000048392	RRM2B	55.1378	62.6781	1
YLR168C	UPS2	ENSG00000141391	PRELID3A	23.0435	30.814	0
YLR168C	UPS2	ENSG00000186314	PRELID2	14.3478	17.4603	0
YLR168C	UPS2	ENSG00000101166	PRELID3B	23.913	28.3505	0
YPR182W	SMX3	ENSG00000139343	SNRPF	48.8372	48.8372	1
YHL040C		ENSG00000135953	MFSD9	9.88836	13.0802	0
YHL040C		ENSG00000164073	MFSD8	11.4833	13.8996	0
YHL040C		ENSG00000148110	MFSD14B	11.0048	13.6364	0
YHL040C		ENSG00000196312	MFSD14C	3.34928	14	0
YHL040C		ENSG00000109736	MFSD10	8.61244	11.8681	0
YHL040C		ENSG00000156875	MFSD14A	9.72887	12.449	0
YHL040C		ENSG00000283761	AC118553.2	9.72887	8.5554	0
YHL040C		ENSG00000118855	MFSD1	10.2073	12.4514	0
YHL040C		ENSG00000182544	MFSD5	8.29346	9.33573	0
YDR345C		ENSG00000109667	SLC2A9	22.3986	23.5185	0
YDR345C		ENSG00000197241	SLC2A7	22.7513	25.1953	0
YDR345C		ENSG00000059804	SLC2A3	21.5168	24.5968	0
YDR345C		ENSG00000173262	SLC2A14	21.6931	22.9907	0
YDR345C		ENSG00000163581	SLC2A2	21.8695	23.6641	0
YDR345C		ENSG00000142583	SLC2A5	23.4568	26.5469	0
YDR345C		ENSG00000117394	SLC2A1	20.9877	24.187	0
YDR345C		ENSG00000146411	SLC2A12	20.8113	19.1248	0
YDR345C		ENSG00000181856	SLC2A4	21.8695	24.3615	0
YDR345C		ENSG00000133460	SLC2A11	17.284	18.3178	0
YDR345C		ENSG00000251357	AP000350.4	7.76014	21.0526	0
YDR345C		ENSG00000197496	SLC2A10	17.284	18.1146	0
YDR345C		ENSG00000160326	SLC2A6	18.8713	21.1045	0
YDR345C		ENSG00000136856	SLC2A8	21.3404	25.3669	0
YGL241W		ENSG00000198700	IPO9	20.1195	19.4044	0
YHR004C		ENSG00000175826	CTDNEP1	19.7309	36.0656	0
YBR283C		ENSG00000058262	SEC61A1	30.2041	31.0924	1
YBR283C		ENSG00000065665	SEC61A2	29.5918	30.4622	1
YOR018W	ROD1	ENSG00000197070	ARRDC1	9.319	18.0139	0
YOR018W	ROD1	ENSG00000105643	ARRDC2	10.8722	22.3587	0
YOR018W	ROD1	ENSG00000140450	ARRDC4	10.7527	21.5311	0
YOR018W	ROD1	ENSG00000113369	ARRDC3	10.5137	21.256	0
YOR018W	ROD1	ENSG00000265972	TXNIP	8.72162	18.6701	0
YOR018W	ROD1	ENSG00000205784	ARRDC5	6.57109	16.0819	0
YLR002C		ENSG00000173145	NOC3L	24.8869	20.625	0
YPR187W	RPO26	ENSG00000100142	POLR2F	33.5484	32.9114	1
YMR271C		ENSG00000114491	UMPS	26.4317	12.5	0
YML117W		ENSG00000086589	RBM22	6.17284	16.6667	0
YBL009W		ENSG00000134070	IRAK2	5.17752	5.6	0
YBL009W		ENSG00000090376	IRAK3	5.91716	6.71141	0
YBL009W		ENSG00000184216	IRAK1	7.98817	7.58427	0
YBL009W		ENSG00000177602	HASPIN	15.9763	13.5338	0
YNL128W		ENSG00000274391	TPTE	13.3641	10.5263	0
YNL128W		ENSG00000132958	TPTE2	14.0553	11.6858	0
YNL128W		ENSG00000171862	PTEN	13.1336	14.1439	0
YER049W		ENSG00000087263	OGFOD1	19.5652	23.2472	0
YLR127C	APC2	ENSG00000176248	ANAPC2	17.9367	18.6131	0
YMR055C	BUB2	ENSG00000167139	TBC1D21	17.9739	16.369	0
YGL201C		ENSG00000076003	MCM6	37.9548	47.0158	1
YOR374W	ALD4	ENSG00000108602	ALDH3A1	22.158	25.3863	0
YOR374W	ALD4	ENSG00000111275	ALDH2	47.9769	48.1625	0
YOR374W	ALD4	ENSG00000257767	AC002996.1	23.8921	47.8764	0
YOR374W	ALD4	ENSG00000184254	ALDH1A3	46.8208	47.4609	0
YOR374W	ALD4	ENSG00000136010	ALDH1L2	41.2331	23.1853	0
YOR374W	ALD4	ENSG00000119711	ALDH6A1	27.553	26.729	0
YOR374W	ALD4	ENSG00000137124	ALDH1B1	48.1696	48.3559	0
YOR374W	ALD4	ENSG00000128918	ALDH1A2	47.9769	48.0695	0
YOR374W	ALD4	ENSG00000006534	ALDH3B1	19.8459	22.0085	0
YOR374W	ALD4	ENSG00000143149	ALDH9A1	36.4162	36.4865	0
YOR374W	ALD4	ENSG00000118514	ALDH8A1	34.4894	36.7556	0
YOR374W	ALD4	ENSG00000144908	ALDH1L1	42.1965	24.0132	0
YOR374W	ALD4	ENSG00000072210	ALDH3A2	21.7726	22.2441	0
YOR374W	ALD4	ENSG00000132746	ALDH3B2	16.9557	22.8571	0
YOR374W	ALD4	ENSG00000161618	ALDH16A1	24.4701	15.8354	0
YOR374W	ALD4	ENSG00000165092	ALDH1A1	45.6647	47.3054	0
YOR374W	ALD4	ENSG00000164904	ALDH7A1	25.0482	24.1187	0
YJR058C	APS2	ENSG00000042753	AP2S1	47.619	44.3038	1
YOR034C		ENSG00000198483	ANKRD35	12.9506	9.69031	0
YOR034C		ENSG00000186908	ZDHHC17	21.7624	25.7911	0
YOR034C		ENSG00000177054	ZDHHC13	20.9613	25.2412	0
YBL085W	BOI1	ENSG00000078053	AMPH	13.4694	18.9928	0
YIL049W		ENSG00000128039	SRD5A3	27.2727	21.6981	0
YEL024W		ENSG00000169021	UQCRFS1	49.7674	39.0511	1
YEL027W	VMA3	ENSG00000185883	ATP6V0C	66.25	68.3871	1
YGR080W	TWF1	ENSG00000247596	TWF2	25.9036	24.6418	0
YGR080W	TWF1	ENSG00000151239	TWF1	25.6024	23.8095	0
YDL060W		ENSG00000167721	TSR1	31.3452	30.7214	1
YKL190W	CNB1	ENSG00000221823	PPP3R1	54.8571	56.4706	1
YKL190W	CNB1	ENSG00000273398	AC017083.3	52	27.4924	1
YDR255C	RMD5	ENSG00000153561	RMND5A	23.0404	24.8082	0
YDR255C	RMD5	ENSG00000145916	RMND5B	21.6152	23.1552	0
YFR050C		ENSG00000159377	PSMB4	25.9398	26.1364	1
YLR248W	RCK2	ENSG00000058404	CAMK2B	21.6393	19.8198	0
YLR248W	RCK2	ENSG00000159792	PSKH1	16.7213	24.0566	0
YLR248W	RCK2	ENSG00000164076	CAMKV	17.2131	20.9581	0
YLR248W	RCK2	ENSG00000101306	MYLK2	15.4098	15.7718	0
YLR248W	RCK2	ENSG00000148660	CAMK2G	20.8197	22.8417	0
YLR248W	RCK2	ENSG00000134072	CAMK1	20.3279	33.5135	0
YLR248W	RCK2	ENSG00000156873	PHKG2	14.0984	21.1823	0
YLR248W	RCK2	ENSG00000147613	PSKH2	16.5574	26.2338	0
YLR248W	RCK2	ENSG00000145949	MYLK4	15.2459	23.9691	0
YLR248W	RCK2	ENSG00000070808	CAMK2A	20.6557	25.7669	0
YLR248W	RCK2	ENSG00000145349	CAMK2D	20.6557	23.6398	0
YLR248W	RCK2	ENSG00000163673	DCLK3	18.3607	17.284	0
YLR248W	RCK2	ENSG00000130822	PNCK	19.3443	27.6995	0
YLR248W	RCK2	ENSG00000170390	DCLK2	20.9836	16.3474	0
YLR248W	RCK2	ENSG00000118046	STK11	12.7869	18.0139	0
YLR248W	RCK2	ENSG00000164776	PHKG1	14.2623	20.7637	0
YLR248W	RCK2	ENSG00000008118	CAMK1G	19.6721	25.2101	0
YLR248W	RCK2	ENSG00000183049	CAMK1D	19.8361	31.4286	0
YLR248W	RCK2	ENSG00000130413	STK33	16.3934	19.4553	0
YLR248W	RCK2	ENSG00000133083	DCLK1	20.9836	17.2973	0
YLR248W	RCK2	ENSG00000140795	MYLK3	16.3934	12.21	0
YLR248W	RCK2	ENSG00000004660	CAMKK1	16.5574	18.985	0
YJR017C	ESS1	ENSG00000127445	PIN1	42.9412	44.7853	1
YPL132W	COX11	ENSG00000166260	COX11	36.3333	39.4928	1
YPL143W	RPL33A	ENSG00000182899	RPL35A	51.4019	50	1
YKL017C	HCS1	ENSG00000132740	IGHMBP2	34.407	23.6657	0
YOR287C		ENSG00000124541	RRP36	17.6667	20.4633	0
YER073W		ENSG00000108602	ALDH3A1	21.9231	25.1656	0
YER073W		ENSG00000111275	ALDH2	45.5769	45.8414	0
YER073W		ENSG00000257767	AC002996.1	22.3077	44.7876	0
YER073W		ENSG00000136010	ALDH1L2	43.6538	24.5937	0
YER073W		ENSG00000137124	ALDH1B1	45	45.2611	0
YER073W		ENSG00000128918	ALDH1A2	45.9615	46.139	0
YER073W		ENSG00000006534	ALDH3B1	21.7308	24.1453	0
YER073W		ENSG00000143149	ALDH9A1	36.1538	36.2934	0
YER073W		ENSG00000144908	ALDH1L1	45.5769	25.9868	0
YER073W		ENSG00000072210	ALDH3A2	20.3846	20.8661	0
YER073W		ENSG00000132746	ALDH3B2	17.8846	24.1558	0
YER073W		ENSG00000161618	ALDH16A1	27.1154	17.581	0
YER073W		ENSG00000165092	ALDH1A1	45.3846	47.1058	0
YNL069C	RPL16B	ENSG00000142541	RPL13A	55.0505	53.6946	1
YBR133C		ENSG00000100462	PRMT5	22.37	29.0424	0
YPR040W		ENSG00000143155	TIPRL	26.4045	34.5588	1
YPL207W		ENSG00000198874	TYW1	34.0741	37.7049	1
YPL207W		ENSG00000277149	TYW1B	29.2593	35.479	1
YJR068W		ENSG00000163918	RFC4	49.5751	48.2094	1
YFR019W	FAB1	ENSG00000115020	PIKFYVE	23.8367	25.8818	0
YHR040W		ENSG00000117174	ZNHIT6	18.0328	14.0426	0
YFL042C	YFL042C	ENSG00000089351	GRAMD1A	17.0623	15.884	0
YFL042C	YFL042C	ENSG00000155324	GRAMD2B	12.7596	19.2394	0
YFL042C	YFL042C	ENSG00000023171	GRAMD1B	17.8042	16.1074	0
YFL042C	YFL042C	ENSG00000178075	GRAMD1C	15.727	16.0121	0
YFL042C	YFL042C	ENSG00000175318	GRAMD2A	8.30861	15.8192	0
YEL031W	SPF1	ENSG00000105726	ATP13A1	37.9424	38.289	1
YDR368W		ENSG00000122787	AKR1D1	38.141	36.5031	0
YDR368W		ENSG00000053371	AKR7A2	20.1923	17.5487	0
YDR368W		ENSG00000187134	AKR1C1	40.0641	38.6997	0
YDR368W		ENSG00000196139	AKR1C3	39.7436	38.3901	0
YDR368W		ENSG00000069424	KCNAB2	22.1154	16.6265	0
YDR368W		ENSG00000198074	AKR1B10	39.4231	38.924	0
YDR368W		ENSG00000151632	AKR1C2	40.3846	39.0093	0
YDR368W		ENSG00000162482	AKR7A3	18.5897	17.5227	0
YDR368W		ENSG00000085662	AKR1B1	40.3846	39.8734	0
YDR368W		ENSG00000165568	AKR1E2	35.2564	34.375	0
YDR368W		ENSG00000170049	KCNAB3	21.4744	16.5842	0
YDR368W		ENSG00000117448	AKR1A1	38.4615	36.9231	0
YDR368W		ENSG00000211454	AKR7L	19.2308	18.1269	0
YDR368W		ENSG00000227471	AKR1B15	35.2564	31.9767	0
YDR368W		ENSG00000169282	KCNAB1	22.1154	16.4678	0
YDR368W		ENSG00000264006	AKR1C8P	39.7436	38.0368	0
YDR368W		ENSG00000198610	AKR1C4	39.4231	38.0805	0
YKL192C		ENSG00000004779	NDUFAB1	37.6	30.1282	1
YOL139C	CDC33	ENSG00000175766	EIF4E1B	30.9859	27.2727	0
YOL139C	CDC33	ENSG00000151247	EIF4E	33.8028	29.0323	0
YOL139C	CDC33	ENSG00000135930	EIF4E2	24.8826	21.6327	0
YOL139C	CDC33	ENSG00000163412	EIF4E3	23.4742	22.3214	0
YBR173C	UMP1	ENSG00000132963	POMP	22.973	24.1135	0
YNL242W	ATG2	ENSG00000110046	ATG2A	20.0377	16.4603	0
YNL242W	ATG2	ENSG00000066739	ATG2B	19.2839	14.7738	0
YJL140W	RPB4	ENSG00000144231	POLR2D	19.9095	30.9859	0
YBR170C	NPL4	ENSG00000182446	NPLOC4	33.6207	32.0724	1
YNL292W		ENSG00000165832	TRUB1	20.0993	23.2092	0
YLR284C		ENSG00000166446	CDYL2	18.5714	10.2767	0
YLR284C		ENSG00000121310	ECHDC2	18.2143	17.4658	0
YLR284C		ENSG00000153046	CDYL	18.2143	9.375	0
YLR284C		ENSG00000129873	CDY2B	17.1429	8.64865	0
YLR284C		ENSG00000182415	CDY2A	17.1429	8.64865	0
YLR284C		ENSG00000172352	CDY1B	17.1429	8.66426	0
YLR284C		ENSG00000172288	CDY1	17.1429	8.66426	0
YLR284C		ENSG00000148090	AUH	19.2857	15.9292	0
YBR265W		ENSG00000119537	KDSR	24.375	23.494	0
YGL144C		ENSG00000082269	FAM135A	15.3285	6.93069	0
YGL144C		ENSG00000147724	FAM135B	16.6423	8.10811	0
YJR024C		ENSG00000149089	APIP	42.623	42.9752	1
YGR138C		ENSG00000146409	SLC18B1	11.2378	15.1316	0
YGR138C		ENSG00000036565	SLC18A1	17.7524	20.7619	0
YGR138C		ENSG00000165646	SLC18A2	16.7752	20.0389	0
YGR138C		ENSG00000187714	SLC18A3	15.1466	17.4812	0
YBL079W	NUP170	ENSG00000113569	NUP155	17.6431	19.051	0
YMR042W	ARG80	ENSG00000112658	SRF	35.5932	12.4016	0
YDL185W	VMA1	ENSG00000114573	ATP6V1A	37.4416	64.9919	1
YHR066W		ENSG00000130810	PPAN	32.8918	31.5011	1
YHR066W		ENSG00000243207	PPAN-P2RY11	32.8918	18.7657	0
YHR029C		ENSG00000108187	PBLD	26.1905	26.7361	1
YGL236C	MTO1	ENSG00000135297	MTO1	46.7862	42.7596	1
YAL049C		ENSG00000164237	CMBL	25.2033	25.3061	1
YBR048W	RPS11B	ENSG00000142534	RPS11	66.0256	65.1899	1
YER102W	RPS8B	ENSG00000142937	RPS8	63	60.5769	1
YJL177W	RPL17B	ENSG00000265681	RPL17	54.3478	54.3478	1
YJL177W	RPL17B	ENSG00000215472	RPL17-C18orf32	52.1739	42.1053	1
YKL056C	TMA19	ENSG00000133112	TPT1	43.7126	37.0558	1
YPL069C		ENSG00000152904	GGPS1	38.5075	43	1
YOR180C	DCI1	ENSG00000166446	CDYL2	21.7712	11.6601	0
YOR180C	DCI1	ENSG00000121310	ECHDC2	16.9742	15.7534	0
YOR180C	DCI1	ENSG00000153046	CDYL	22.5092	11.2132	0
YOR180C	DCI1	ENSG00000129873	CDY2B	20.2952	9.90991	0
YOR180C	DCI1	ENSG00000182415	CDY2A	20.2952	9.90991	0
YOR180C	DCI1	ENSG00000172352	CDY1B	20.6642	10.1083	0
YOR180C	DCI1	ENSG00000172288	CDY1	20.6642	10.1083	0
YOR180C	DCI1	ENSG00000148090	AUH	17.7122	14.1593	0
YMR078C	CTF18	ENSG00000127586	CHTF18	24.8313	18.8718	0
YDL202W	MRPL11	ENSG00000159111	MRPL10	16.4659	15.1292	0
YER005W	YND1	ENSG00000197217	ENTPD4	24.7619	25.3247	0
YER005W	YND1	ENSG00000198018	ENTPD7	26.3492	27.4834	1
YDR308C	SRB7	ENSG00000152944	MED21	24.2857	23.6111	0
YDR484W	VPS52	ENSG00000223501	VPS52	14.3526	12.7248	0
YDL178W	DLD2	ENSG00000180902	D2HGDH	49.434	50.2879	1
YLR136C	TIS11	ENSG00000128016	ZFP36	17.5439	15.0602	0
YKR008W		ENSG00000163939	PBRM1	25.28	9.66952	0
YML118W		ENSG00000174840	PDE12	17.4257	14.4499	0
YML118W		ENSG00000174606	ANGEL2	18.0198	16.7279	0
YML118W		ENSG00000138767	CNOT6L	14.8515	13.5135	0
YML118W		ENSG00000013523	ANGEL1	18.6139	14.0299	0
YML118W		ENSG00000113300	CNOT6	15.2475	13.8241	0
YML118W		ENSG00000151014	NOCT	16.6337	19.4896	0
YLR406C	RPL31B	ENSG00000071082	RPL31	56.6372	50	1
YDR330W		ENSG00000163960	UBXN7	24.8	25.3579	0
YIL125W	KGD1	ENSG00000181192	DHTKD1	31.7554	35.0381	1
YIL125W	KGD1	ENSG00000197444	OGDHL	44.2801	44.4554	1
YIL125W	KGD1	ENSG00000105953	OGDH	46.0552	45.1644	1
YOL008W		ENSG00000115520	COQ10B	22.7053	19.7479	0
YOL008W		ENSG00000135469	COQ10A	24.1546	20.2429	0
YOR111W		ENSG00000169093	ASMTL	34.9138	13.0435	0
YBR154C	RPB5	ENSG00000099817	POLR2E	44.186	45.2381	1
YGR060W		ENSG00000052802	MSMO1	35.2751	37.2014	1
YGL206C	CHC1	ENSG00000141367	CLTC	49.9093	49.1364	1
YGL206C	CHC1	ENSG00000070371	CLTCL1	48.5783	48.9634	1
YGL206C	CHC1	ENSG00000162994	CLHC1	6.77556	19.1126	0
YOR321W		ENSG00000009830	POMT2	33.3333	33.4667	1
YPL030W		ENSG00000155275	TRMT44	21.3404	15.9841	0
YPR162C		ENSG00000115947	ORC4	19.6597	23.8532	0
YMR138W	CIN4	ENSG00000273003	ARL2-SNX15	24.6073	41.5929	0
YMR138W	CIN4	ENSG00000213465	ARL2	34.555	35.8696	1
YLR118C	YLR118C	ENSG00000120992	LYPLA1	37.4449	36.9565	0
YLR118C	YLR118C	ENSG00000011009	LYPLA2	33.4802	32.9004	0
YLR118C	YLR118C	ENSG00000143353	LYPLAL1	21.1454	20.2532	0
YEL030W	ECM10	ENSG00000113013	HSPA9	61.9565	58.7629	1
YMR041C		ENSG00000053371	AKR7A2	14.6269	13.649	0
YMR041C		ENSG00000187134	AKR1C1	14.6269	15.1703	0
YMR041C		ENSG00000196139	AKR1C3	14.3284	14.8607	0
YMR041C		ENSG00000198074	AKR1B10	14.0299	14.8734	0
YMR041C		ENSG00000151632	AKR1C2	14.6269	15.1703	0
YMR041C		ENSG00000162482	AKR7A3	14.6269	14.8036	0
YMR041C		ENSG00000227471	AKR1B15	14.3284	13.9535	0
YMR041C		ENSG00000264006	AKR1C8P	16.1194	16.5644	0
YMR041C		ENSG00000198610	AKR1C4	14.9254	15.4799	0
YGL195W	GCN1	ENSG00000089154	GCN1	28.2934	28.304	1
YMR029C		ENSG00000090372	STRN4	21.2237	14.6053	0
YMR029C		ENSG00000196792	STRN3	23.9006	15.6838	0
YMR029C		ENSG00000115808	STRN	24.6654	16.5385	0
YMR092C		ENSG00000071127	WDR1	28.7805	29.2079	1
YGL192W	IME4	ENSG00000165819	METTL3	9	9.31034	0
YOL057W		ENSG00000254986	DPP3	35.443	34.1927	1
YPL104W	MSD1	ENSG00000117593	DARS2	34.1945	34.8837	1
YLL035W		ENSG00000162408	NOL9	16.6139	14.9573	0
YOL157C		ENSG00000138079	SLC3A1	25.4669	21.8978	0
YOL157C		ENSG00000240038	AMY2B	11.0357	12.7202	0
YOL157C		ENSG00000237763	AMY1A	11.0357	12.7202	0
YOL157C		ENSG00000174876	AMY1B	11.0357	12.7202	0
YOL157C		ENSG00000187733	AMY1C	11.0357	12.7202	0
YOL157C		ENSG00000243480	AMY2A	10.8659	12.5245	0
YOL157C		ENSG00000168003	SLC3A2	15.1104	14.1046	0
YMR291W		ENSG00000286143	AC053503.7	7.50853	12.828	0
YMR291W		ENSG00000065534	MYLK	19.4539	5.95611	0
YMR291W		ENSG00000167657	DAPK3	18.43	23.7885	0
YMR291W		ENSG00000162614	NEXN	8.36177	7.25926	0
YMR291W		ENSG00000035664	DAPK2	17.0648	20.4918	0
YMR291W		ENSG00000196730	DAPK1	19.7952	8.11189	0
YOR347C		ENSG00000143627	PKLR	49.0119	43.2056	1
YOR347C		ENSG00000067225	PKM	46.2451	44.0678	1
YOR143C		ENSG00000196511	TPK1	21.9436	28.8066	0
YMR023C	MSS1	ENSG00000130299	GTPBP3	32.8897	33.0153	1
YOL058W	ARG1	ENSG00000130707	ASS1	48.5714	49.5146	1
YEL015W	EDC3	ENSG00000179151	EDC3	18.5118	20.0787	0
YKR081C		ENSG00000197498	RPF2	38.6628	43.4641	1
YBR221C		ENSG00000168291	PDHB	57.9235	59.0529	1
YJR143C		ENSG00000130714	POMT1	28.084	28.6479	1
YBR123C	TFC1	ENSG00000148308	GTF3C5	16.9492	20.9125	0
YJR073C	OPI3	ENSG00000133027	PEMT	39.3204	34.322	1
YOR362C		ENSG00000100567	PSMA3	45.4861	51.3725	1
YOR249C	APC5	ENSG00000089053	ANAPC5	17.5182	15.894	0
YIL091C		ENSG00000117597	UTP25	30.3745	28.9683	1
YKL080W	VMA5	ENSG00000143882	ATP6V1C2	33.6735	30.9133	1
YKL080W	VMA5	ENSG00000155097	ATP6V1C1	35.7143	36.6492	1
YIL034C		ENSG00000077549	CAPZB	47.0383	44.8505	1
YAR008W	SEN34	ENSG00000170892	TSEN34	21.4545	18.7302	0
YJL225C		ENSG00000108771	DHX58	7.33788	19.0265	0
YJL225C		ENSG00000107201	DDX58	7.45165	14.1622	0
YJL225C		ENSG00000115267	IFIH1	8.64619	14.8293	0
YDL141W	BPL1	ENSG00000159267	HLCS	21.5942	20.5234	0
YKL152C		ENSG00000226784	PGAM4	49.7976	48.4252	1
YKL152C		ENSG00000172331	BPGM	48.583	46.332	1
YKL152C		ENSG00000171314	PGAM1	52.2267	50.7874	1
YKL152C		ENSG00000164708	PGAM2	52.6316	51.3834	1
YOR123C		ENSG00000166477	LEO1	26.9397	18.7688	0
YDL105W	NSE4	ENSG00000107672	NSMCE4A	13.9303	14.5455	0
YDL105W	NSE4	ENSG00000255150	EID3	13.4328	16.2162	0
YPL096W		ENSG00000151092	NGLY1	34.7107	19.2661	0
YDR481C	PHO8	ENSG00000163286	ALPG	24.5583	26.1278	0
YDR481C	PHO8	ENSG00000162551	ALPL	24.0283	25.9542	0
YDR481C	PHO8	ENSG00000163283	ALPP	24.2049	25.6075	0
YDR481C	PHO8	ENSG00000163295	ALPI	24.0283	25.7576	0
YIL142W	CCT2	ENSG00000166226	CCT2	65.2751	64.2991	1
YJL198W		ENSG00000164707	SLC13A4	12.5993	17.7316	0
YJL198W		ENSG00000158296	SLC13A3	12.5993	18.4385	0
YJL198W		ENSG00000104044	OCA2	7.60499	7.99523	0
YJL198W		ENSG00000007216	SLC13A2	13.8479	19.0328	0
YJL198W		ENSG00000081800	SLC13A1	12.9398	19.1597	0
YJL198W		ENSG00000141485	SLC13A5	13.2804	20.5986	0
YNL222W		ENSG00000284438	SSU72P7	40.7767	43.299	1
YNL222W		ENSG00000284306	SSU72P2	40.2913	42.7835	1
YNL222W		ENSG00000284018	SSU72P5	40.7767	43.299	1
YNL222W		ENSG00000230268	SSU72P8	41.7476	44.3299	1
YNL222W		ENSG00000283873	SSU72P4	41.2621	43.8144	1
YNL222W		ENSG00000284546	SSU72P3	41.7476	44.3299	1
YNL222W		ENSG00000160075	SSU72	42.233	44.8454	1
YNL156C		ENSG00000125629	INSIG2	14.3813	19.1111	0
YNL156C		ENSG00000186480	INSIG1	16.388	17.6895	0
YKL197C	PEX1	ENSG00000127980	PEX1	27.9003	22.6812	0
Q0120		ENSG00000198727	MT-CYB	24.7649	41.5789	0
YGL083W		ENSG00000136021	SCYL2	22.0149	18.9711	0
YOL077C		ENSG00000113460	BRIX1	45.0172	37.1105	1
YOR291W		ENSG00000159363	ATP13A2	27.6495	34.4915	0
YOR291W		ENSG00000105675	ATP4A	11.7527	16.715	0
YOR291W		ENSG00000165240	ATP7A	8.96739	8.8	0
YOR291W		ENSG00000018625	ATP1A2	12.0245	17.3529	0
YOR291W		ENSG00000174437	ATP2A2	12.0245	16.9866	0
YOR291W		ENSG00000187527	ATP13A5	26.4266	31.9376	0
YOR291W		ENSG00000127249	ATP13A4	26.4946	32.6087	0
YOR291W		ENSG00000157087	ATP2B2	11.5489	13.6766	0
YOR291W		ENSG00000075673	ATP12A	11.7527	16.555	0
YOR291W		ENSG00000064270	ATP2C2	11.2092	16.9231	0
YOR291W		ENSG00000070961	ATP2B1	11.9565	14.4262	0
YOR291W		ENSG00000132681	ATP1A4	11.8886	17.0068	0
YLR420W		ENSG00000113657	DPYSL3	23.0769	12.2807	0
YLR420W		ENSG00000151640	DPYSL4	25	15.9091	0
YLR420W		ENSG00000072832	CRMP1	25.2747	13.4111	0
YLR420W		ENSG00000092964	DPYSL2	21.978	11.8168	0
YGL198W		ENSG00000181704	YIPF6	20.8511	20.7627	0
YMR185W		ENSG00000103047	TANGO6	17.2273	15.4479	0
YJL125C	GCD14	ENSG00000171103	TRMT61B	16.7102	13.4172	0
YJL125C	GCD14	ENSG00000166166	TRMT61A	31.3316	41.5225	1
YDR390C	UBA2	ENSG00000126261	UBA2	34.434	34.2188	1
YML002W		ENSG00000286143	AC053503.7	6.24152	13.4111	0
YML002W		ENSG00000065534	MYLK	13.0258	5.01567	0
YML002W		ENSG00000167657	DAPK3	12.483	20.2643	0
YML002W		ENSG00000162614	NEXN	9.09091	9.92593	0
YML002W		ENSG00000035664	DAPK2	12.6187	19.0574	0
YML002W		ENSG00000196730	DAPK1	14.654	7.55245	0
YLR268W	SEC22	ENSG00000265808	SEC22B	38.785	38.6047	1
YFL017C	GNA1	ENSG00000100522	GNPNAT1	26.4151	22.8261	0
YHL022C		ENSG00000054796	SPO11	18.8442	18.9394	0
YBR020W		ENSG00000156958	GALK2	32.5758	37.5546	1
YKR106W		ENSG00000135953	MFSD9	9.43089	12.2363	0
YKR106W		ENSG00000164073	MFSD8	8.45528	10.0386	0
