yeast_name,yeast_id,human_name,human_id
FPS1,YLL043W,MIP,ENSG00000135517
FPS1,YLL043W,AQP6,ENSG00000086159
FPS1,YLL043W,,ENSG00000250424
FPS1,YLL043W,AQP4,ENSG00000171885
FPS1,YLL043W,,ENSG00000259916
FPS1,YLL043W,AQP2,ENSG00000167580
FPS1,YLL043W,AQP10,ENSG00000143595
FPS1,YLL043W,AQP8,ENSG00000103375
FPS1,YLL043W,AQP5,ENSG00000161798
AQY2,YLL052C,AQP10,ENSG00000143595
AQY2,YLL052C,AQP2,ENSG00000167580
AQY2,YLL052C,AQP9,ENSG00000103569
AQY2,YLL052C,AQP6,ENSG00000086159
AQY2,YLL052C,AQP5,ENSG00000161798
NA,YLL053C,AQP5,ENSG00000161798
NA,YLL053C,AQP9,ENSG00000103569
NA,YLL053C,AQP2,ENSG00000167580
NA,YLL053C,AQP10,ENSG00000143595
NA,YLL053C,AQP6,ENSG00000086159
NA,YLL066C,DHX58,ENSG00000108771
NA,YLL066C,DDX58,ENSG00000107201
NA,YLL066C,IFIH1,ENSG00000115267
NA,YLL067C,IFIH1,ENSG00000115267
NA,YLL067C,DDX58,ENSG00000107201
NA,YLL067C,DHX58,ENSG00000108771
NA,YLR001C,TGFBI,ENSG00000120708
NA,YLR001C,POSTN,ENSG00000133110
CMS1,YLR003C,CMSS1,ENSG00000184220
BRE2,YLR015W,ASH2L,ENSG00000129691
PML1,YLR016C,SNIP1,ENSG00000163877
PSR2,YLR019W,CTDSP1,ENSG00000144579
PSR2,YLR019W,CTDSPL,ENSG00000144677
PSR2,YLR019W,CTDSP2,ENSG00000175215
YEH2,YLR020C,LIPN,ENSG00000204020
YEH2,YLR020C,LIPK,ENSG00000204021
YEH2,YLR020C,LIPJ,ENSG00000204022
YEH2,YLR020C,LIPA,ENSG00000107798
YEH2,YLR020C,LIPF,ENSG00000182333
YEH2,YLR020C,LIPM,ENSG00000173239
SDO1,YLR022C,SBDS,ENSG00000126524
UBR2,YLR024C,UBR3,ENSG00000144357
UBR2,YLR024C,UBR2,ENSG00000024048
UBR2,YLR024C,UBR1,ENSG00000159459
ADE16,YLR028C,ATIC,ENSG00000138363
COX12,YLR038C,COX6B2,ENSG00000160471
COX12,YLR038C,COX6B1,ENSG00000126267
PDC1,YLR044C,ILVBL,ENSG00000105135
STU2,YLR045C,CKAP5,ENSG00000175216
RPS0B,YLR048W,RPSA,ENSG00000168028
ERG3,YLR056W,SC5D,ENSG00000109929
SHM2,YLR058C,SHMT2,ENSG00000182199
SHM2,YLR058C,SHMT1,ENSG00000176974
REX2,YLR059C,REXO2,ENSG00000076043
ENV10,YLR065C,TMEM208,ENSG00000168701
SPC3,YLR066W,SPCS3,ENSG00000129128
MEF1,YLR069C,GFM1,ENSG00000168827
XYL2,YLR070C,ADH1B,ENSG00000196616
XYL2,YLR070C,ADH6,ENSG00000172955
XYL2,YLR070C,ADH4,ENSG00000198099
XYL2,YLR070C,ADH1C,ENSG00000248144
XYL2,YLR070C,ADH5,ENSG00000197894
XYL2,YLR070C,ADH7,ENSG00000196344
XYL2,YLR070C,ADH1A,ENSG00000187758
LAM6,YLR072W,GRAMD2B,ENSG00000155324
LAM6,YLR072W,GRAMD1C,ENSG00000178075
LAM6,YLR072W,GRAMD1A,ENSG00000089351
LAM6,YLR072W,GRAMD1B,ENSG00000023171
LAM6,YLR072W,GRAMD2A,ENSG00000175318
FMP25,YLR077W,RCBTB2,ENSG00000136161
FMP25,YLR077W,RCCD1,ENSG00000166965
FMP25,YLR077W,RCBTB1,ENSG00000136144
FMP25,YLR077W,SERGEF,ENSG00000129158
FMP25,YLR077W,RPGR,ENSG00000156313
FMP25,YLR077W,ALS2,ENSG00000003393
FMP25,YLR077W,HERC1,ENSG00000103657
FMP25,YLR077W,RCC1,ENSG00000180198
EMP46,YLR080W,LMAN2,ENSG00000169223
EMP46,YLR080W,LMAN1L,ENSG00000140506
EMP46,YLR080W,LMAN2L,ENSG00000114988
EMP46,YLR080W,LMAN1,ENSG00000074695
GAL2,YLR081W,SLC2A11,ENSG00000133460
GAL2,YLR081W,SLC2A6,ENSG00000160326
GAL2,YLR081W,SLC2A8,ENSG00000136856
GAL2,YLR081W,SLC2A4,ENSG00000181856
GAL2,YLR081W,SLC2A2,ENSG00000163581
GAL2,YLR081W,SLC2A5,ENSG00000142583
GAL2,YLR081W,SLC2A7,ENSG00000197241
GAL2,YLR081W,SLC2A1,ENSG00000117394
GAL2,YLR081W,SLC2A3,ENSG00000059804
GAL2,YLR081W,SLC2A9,ENSG00000109667
GAL2,YLR081W,SLC2A12,ENSG00000146411
GAL2,YLR081W,SLC2A14,ENSG00000173262
GAL2,YLR081W,,ENSG00000251357
GAL2,YLR081W,SLC2A10,ENSG00000197496
ARP6,YLR085C,ACTR6,ENSG00000075089
SMC4,YLR086W,SMC4,ENSG00000113810
GAA1,YLR088W,GPAA1,ENSG00000197858
ALT1,YLR089C,,ENSG00000286112
ALT1,YLR089C,GPT2,ENSG00000166123
ALT1,YLR089C,GPT,ENSG00000167701
ALT1,YLR089C,ACCSL,ENSG00000205126
ALT1,YLR089C,KYAT1,ENSG00000171097
ALT1,YLR089C,ACCS,ENSG00000110455
SUL2,YLR092W,SLC26A11,ENSG00000181045
HRT3,YLR097C,FBXO9,ENSG00000112146
ERG27,YLR100W,HSD17B7,ENSG00000132196
SEN2,YLR105C,TSEN2,ENSG00000154743
REX3,YLR107W,ISG20L2,ENSG00000143319
REX3,YLR107W,AEN,ENSG00000181026
REX3,YLR107W,REXO5,ENSG00000005189
AVL9,YLR114C,AVL9,ENSG00000105778
MSL5,YLR116W,SF1,ENSG00000168066
CLF1,YLR117C,CRNKL1,ENSG00000101343
CKI1,YLR133W,CHKB,ENSG00000100288
CKI1,YLR133W,CHKA,ENSG00000110721
CKI1,YLR133W,CHKB-CPT1B,ENSG00000254413
CKI1,YLR133W,ETNK2,ENSG00000143845
CKI1,YLR133W,ETNK1,ENSG00000139163
PDC5,YLR134W,ILVBL,ENSG00000105135
TIS11,YLR136C,,ENSG00000128016
PUT1,YLR142W,PRODH,ENSG00000100033
PUT1,YLR142W,,ENSG00000277196
PUT1,YLR142W,PRODH2,ENSG00000250799
SMD3,YLR147C,SNRPD3,ENSG00000100028
PEP3,YLR148W,VPS18,ENSG00000104142
ASP3-1,YLR155C,ASPG,ENSG00000166183
ASP3-2,YLR157C,ASPG,ENSG00000166183
ASP3-3,YLR158C,ASPG,ENSG00000166183
ASP3-4,YLR160C,ASPG,ENSG00000166183
MAS1,YLR163C,PMPCB,ENSG00000105819
APS1,YLR170C,AP1S1,ENSG00000106367
APS1,YLR170C,AP1S3,ENSG00000152056
APS1,YLR170C,AP1S2,ENSG00000182287
DPH5,YLR172C,DPH5,ENSG00000117543
CBF5,YLR175W,DKC1,ENSG00000130826
SAM1,YLR180W,MAT2A,ENSG00000168906
SAM1,YLR180W,MAT1A,ENSG00000151224
PEX13,YLR191W,PEX13,ENSG00000162928
UPS1,YLR193C,PRELID1,ENSG00000169230
PWP1,YLR196W,PWP1,ENSG00000136045
YKE2,YLR200W,PFDN6,ENSG00000204220
COQ9,YLR201C,COQ9,ENSG00000088682
HMX1,YLR205C,HMOX1,ENSG00000100292
HMX1,YLR205C,HMOX2,ENSG00000103415
SEC13,YLR208W,SEC13,ENSG00000157020
PNP1,YLR209C,PNP,ENSG00000198805
CLB4,YLR210W,CCNB1,ENSG00000134057
CLB4,YLR210W,,ENSG00000285901
CLB4,YLR210W,CCNG1,ENSG00000113328
CLB4,YLR210W,CCNA2,ENSG00000145386
CLB4,YLR210W,CCND2,ENSG00000118971
CLB4,YLR210W,CCND3,ENSG00000112576
CLB4,YLR210W,CCNG2,ENSG00000138764
CLB4,YLR210W,CCNE2,ENSG00000175305
CLB4,YLR210W,CCNB2,ENSG00000157456
CLB4,YLR210W,CCNI,ENSG00000118816
CLB4,YLR210W,CCNJL,ENSG00000135083
CLB4,YLR210W,CCNI2,ENSG00000205089
CLB4,YLR210W,CCNO,ENSG00000152669
CLB4,YLR210W,CNTD2,ENSG00000105219
CLB4,YLR210W,CCND1,ENSG00000110092
CLB4,YLR210W,CCNJ,ENSG00000107443
CLB4,YLR210W,CCNA1,ENSG00000133101
CLB4,YLR210W,CCNF,ENSG00000162063
CLB4,YLR210W,CCNE1,ENSG00000105173
CDC123,YLR215C,CDC123,ENSG00000151465
UTP13,YLR222C,TBL3,ENSG00000183751
TOP3,YLR234W,TOP3A,ENSG00000177302
LIP2,YLR239C,LIPT2,ENSG00000175536
ARV1,YLR242C,ARV1,ENSG00000173409
ERF2,YLR246W,ZDHHC11B,ENSG00000206077
ERF2,YLR246W,ZDHHC21,ENSG00000175893
ERF2,YLR246W,,ENSG00000286094
ERF2,YLR246W,ZDHHC7,ENSG00000153786
ERF2,YLR246W,ZDHHC4,ENSG00000136247
ERF2,YLR246W,ZDHHC12,ENSG00000160446
ERF2,YLR246W,ZDHHC15,ENSG00000102383
ERF2,YLR246W,ZDHHC18,ENSG00000204160
ERF2,YLR246W,ZDHHC22,ENSG00000177108
ERF2,YLR246W,ZDHHC9,ENSG00000188706
ERF2,YLR246W,ZDHHC20,ENSG00000180776
ERF2,YLR246W,ZDHHC11,ENSG00000188818
ERF2,YLR246W,ZDHHC23,ENSG00000184307
ERF2,YLR246W,ZDHHC1,ENSG00000159714
ERF2,YLR246W,ZDHHC2,ENSG00000104219
ERF2,YLR246W,ZDHHC14,ENSG00000175048
IRC20,YLR247C,SHPRH,ENSG00000146414
RCK2,YLR248W,CAMKK1,ENSG00000004660
RCK2,YLR248W,CAMK2B,ENSG00000058404
RCK2,YLR248W,CAMK1G,ENSG00000008118
RCK2,YLR248W,CAMK2G,ENSG00000148660
RCK2,YLR248W,CAMK2D,ENSG00000145349
RCK2,YLR248W,CAMK1,ENSG00000134072
RCK2,YLR248W,STK11,ENSG00000118046
RCK2,YLR248W,PHKG1,ENSG00000164776
RCK2,YLR248W,PNCK,ENSG00000130822
RCK2,YLR248W,MYLK4,ENSG00000145949
RCK2,YLR248W,DCLK2,ENSG00000170390
RCK2,YLR248W,PSKH1,ENSG00000159792
RCK2,YLR248W,STK33,ENSG00000130413
RCK2,YLR248W,CAMK2A,ENSG00000070808
RCK2,YLR248W,DCLK3,ENSG00000163673
RCK2,YLR248W,CAMKV,ENSG00000164076
RCK2,YLR248W,DCLK1,ENSG00000133083
RCK2,YLR248W,MYLK3,ENSG00000140795
RCK2,YLR248W,PHKG2,ENSG00000156873
RCK2,YLR248W,PSKH2,ENSG00000147613
RCK2,YLR248W,CAMK1D,ENSG00000183049
RCK2,YLR248W,MYLK2,ENSG00000101306
SSP120,YLR250W,NUCB2,ENSG00000070081
SSP120,YLR250W,NUCB1,ENSG00000104805
SYM1,YLR251W,MPV17,ENSG00000115204
GSY2,YLR258W,GYS2,ENSG00000111713
GSY2,YLR258W,GYS1,ENSG00000104812
HSP60,YLR259C,HSPD1,ENSG00000144381
LCB5,YLR260W,CERKL,ENSG00000188452
LCB5,YLR260W,,ENSG00000176170
LCB5,YLR260W,SPHK2,ENSG00000063176
LCB5,YLR260W,CERK,ENSG00000100422
RPS28B,YLR264W,RPS28,ENSG00000233927
SEC22,YLR268W,SEC22B,ENSG00000265808
DCS1,YLR270W,DCPS,ENSG00000110063
YCS4,YLR272C,NCAPD2,ENSG00000010292
YCS4,YLR272C,NCAPD3,ENSG00000151503
PIG1,YLR273C,PPP1R3G,ENSG00000219607
PIG1,YLR273C,PPP1R3B,ENSG00000173281
PIG1,YLR273C,PPP1R3C,ENSG00000119938
PIG1,YLR273C,PPP1R3D,ENSG00000132825
PIG1,YLR273C,PPP1R3F,ENSG00000049769
PIG1,YLR273C,PPP1R3E,ENSG00000235194
PIG1,YLR273C,PPP1R3A,ENSG00000154415
MCM5,YLR274W,MCM5,ENSG00000100297
SMD2,YLR275W,SNRPD2,ENSG00000125743
ECI1,YLR284C,ECHDC2,ENSG00000121310
ECI1,YLR284C,CDY2A,ENSG00000182415
ECI1,YLR284C,AUH,ENSG00000148090
ECI1,YLR284C,CDY1B,ENSG00000172352
ECI1,YLR284C,CDY1,ENSG00000172288
ECI1,YLR284C,CDYL2,ENSG00000166446
ECI1,YLR284C,CDY2B,ENSG00000129873
ECI1,YLR284C,CDYL,ENSG00000153046
GUF1,YLR289W,GUF1,ENSG00000151806
GCD7,YLR291C,EIF2B2,ENSG00000119718
ACO1,YLR304C,ACO2,ENSG00000100412
TAD3,YLR316C,ADAT3,ENSG00000213638
CWC24,YLR323C,RNF113B,ENSG00000139797
CWC24,YLR323C,RNF113A,ENSG00000125352
NMA1,YLR328W,NMNAT3,ENSG00000163864
NMA1,YLR328W,NMNAT2,ENSG00000157064
NMA1,YLR328W,NMNAT1,ENSG00000173614
VRP1,YLR337C,WIPF1,ENSG00000115935
FKS1,YLR342W,VTA1,ENSG00000009844
ORM2,YLR350W,ORMDL2,ENSG00000123353
ORM2,YLR350W,ORMDL3,ENSG00000172057
ORM2,YLR350W,ORMDL1,ENSG00000128699
TAL1,YLR354C,TALDO1,ENSG00000177156
RPS22B,YLR367W,RPS15A,ENSG00000134419
ARC18,YLR370C,ARPC3,ENSG00000111229
ROM2,YLR371W,FGD4,ENSG00000139132
ROM2,YLR371W,FGD5,ENSG00000154783
ROM2,YLR371W,FGD3,ENSG00000127084
ROM2,YLR371W,FGD2,ENSG00000146192
ROM2,YLR371W,FARP1,ENSG00000152767
ROM2,YLR371W,ARHGEF39,ENSG00000137135
ROM2,YLR371W,ECT2L,ENSG00000203734
ROM2,YLR371W,FARP2,ENSG00000006607
ROM2,YLR371W,FGD1,ENSG00000102302
ROM2,YLR371W,FGD6,ENSG00000180263
ROM2,YLR371W,FRMD7,ENSG00000165694
ELO3,YLR372W,ELOVL1,ENSG00000066322
ELO3,YLR372W,ELOVL7,ENSG00000164181
ELO3,YLR372W,ELOVL6,ENSG00000170522
ELO3,YLR372W,ELOVL3,ENSG00000119915
STP3,YLR375W,EGR2,ENSG00000122877
STP3,YLR375W,WT1,ENSG00000184937
STP3,YLR375W,EGR4,ENSG00000135625
STP3,YLR375W,EGR1,ENSG00000120738
STP3,YLR375W,EGR3,ENSG00000179388
SEC61,YLR378C,SEC61A1,ENSG00000058262
SEC61,YLR378C,SEC61A2,ENSG00000065665
IKI3,YLR384C,ELP1,ENSG00000070061
RPS29A,YLR388W,RPS29,ENSG00000213741
STE23,YLR389C,IDE,ENSG00000119912
AFG2,YLR397C,SPATA5,ENSG00000145375
BDF1,YLR399C,KAT2A,ENSG00000108773
BDF1,YLR399C,BAZ2A,ENSG00000076108
BDF1,YLR399C,KAT2B,ENSG00000114166
BDF1,YLR399C,BAZ1B,ENSG00000009954
BDF1,YLR399C,BAZ2B,ENSG00000123636
BDF1,YLR399C,BRDT,ENSG00000137948
BDF1,YLR399C,BRD2,ENSG00000204256
BDF1,YLR399C,BPTF,ENSG00000171634
BDF1,YLR399C,BRD3,ENSG00000169925
BDF1,YLR399C,BRD4,ENSG00000141867
BDF1,YLR399C,CECR2,ENSG00000099954
BDF1,YLR399C,BAZ1A,ENSG00000198604
DUS3,YLR401C,,ENSG00000267157
DUS3,YLR401C,DUS3L,ENSG00000141994
SFP1,YLR403W,JAZF1,ENSG00000153814
DUS4,YLR405W,DUS4L,ENSG00000105865
RPL31B,YLR406C,RPL31,ENSG00000071082
VPS36,YLR417W,VPS36,ENSG00000136100
NA,YLR419W,DHX30,ENSG00000132153
MAG2,YLR427W,RNF10,ENSG00000022840
SEN1,YLR430W,SETX,ENSG00000107290
SEN1,YLR430W,MOV10L1,ENSG00000073146
SEN1,YLR430W,CT55,ENSG00000169551
IMD3,YLR432W,GMPR2,ENSG00000100938
TSR2,YLR435W,TSR2,ENSG00000158526
CAR2,YLR438W,OAT,ENSG00000065154
VMA6,YLR447C,ATP6V0D1,ENSG00000159720
VMA6,YLR447C,ATP6V0D2,ENSG00000147614
RPL6B,YLR448W,RPL6,ENSG00000089009
HMG2,YLR450W,HMGCR,ENSG00000113161
FMP27,YLR454W,KIAA0100,ENSG00000007202
NA,YLR460C,VAT1,ENSG00000108828
NA,YLR460C,SORD,ENSG00000140263
NA,YLR460C,ADH5,ENSG00000197894
NA,YLR460C,TP53I3,ENSG00000115129
NA,YLR460C,ADH1C,ENSG00000248144
NA,YLR460C,ADH7,ENSG00000196344
NA,YLR460C,VAT1L,ENSG00000171724
NA,YLR460C,PTGR1,ENSG00000106853
NA,YLR460C,ADH1B,ENSG00000196616
NA,YLR460C,,ENSG00000258653
NA,YLR460C,ADH6,ENSG00000172955
NA,YLR460C,CRYZL1,ENSG00000205758
NA,YLR460C,ZADH2,ENSG00000180011
NA,YLR460C,PTGR2,ENSG00000140043
NA,YLR460C,ADH4,ENSG00000198099
NA,YLR460C,ADH1A,ENSG00000187758
NA,YLR462W,DHX58,ENSG00000108771
NA,YLR462W,IFIH1,ENSG00000115267
NA,YLR462W,DDX58,ENSG00000107201
YRF1-4,YLR466W,DDX58,ENSG00000107201
YRF1-4,YLR466W,DHX58,ENSG00000108771
YRF1-4,YLR466W,IFIH1,ENSG00000115267
YRF1-5,YLR467W,IFIH1,ENSG00000115267
YRF1-5,YLR467W,DDX58,ENSG00000107201
YRF1-5,YLR467W,DHX58,ENSG00000108771
NA,YML002W,DAPK1,ENSG00000196730
NA,YML002W,DAPK2,ENSG00000035664
NA,YML002W,,ENSG00000286143
NA,YML002W,DAPK3,ENSG00000167657
NA,YML002W,MYLK,ENSG00000065534
NA,YML002W,NEXN,ENSG00000162614
GLO1,YML004C,GLOD4,ENSG00000167699
TRM12,YML005W,TRMT12,ENSG00000183665
SPT5,YML010W,SUPT5H,ENSG00000196235
ERV25,YML012W,TMED10,ENSG00000170348
TRM9,YML014W,ALKBH8,ENSG00000137760
TAF11,YML015C,TAF11,ENSG00000064995
TAF11,YML015C,TAF11L8,ENSG00000283967
TAF11,YML015C,TAF11L11,ENSG00000283740
TAF11,YML015C,TAF11L5,ENSG00000284234
TAF11,YML015C,LINC02218,ENSG00000249662
TAF11,YML015C,TAF11L2,ENSG00000284373
TAF11,YML015C,TAF11L14,ENSG00000250782
TAF11,YML015C,TAF11L9,ENSG00000283988
TAF11,YML015C,TAF11L7,ENSG00000284465
TAF11,YML015C,TAF11L4,ENSG00000284283
TAF11,YML015C,TAF11L12,ENSG00000249156
TAF11,YML015C,TAF11L13,ENSG00000283776
TAF11,YML015C,TAF11L6,ENSG00000284042
TAF11,YML015C,TAF11L10,ENSG00000284356
TAF11,YML015C,TAF11L3,ENSG00000284439
PPZ1,YML016C,PPP1CC,ENSG00000186298
PPZ1,YML016C,PPP1CA,ENSG00000172531
OST6,YML019W,TUSC3,ENSG00000104723
OST6,YML019W,MAGT1,ENSG00000102158
UNG1,YML021C,UNG,ENSG00000076248
RPS17A,YML024W,RPS17,ENSG00000182774
YML6,YML025C,MRPL4,ENSG00000105364
RPS18B,YML026C,RPS18,ENSG00000231500
TSA1,YML028W,PRDX4,ENSG00000123131
TSA1,YML028W,PRDX3,ENSG00000165672
RAD52,YML032C,RAD52,ENSG00000002016
SRC1,YML034W,LEMD3,ENSG00000174106
SRC1,YML034W,LEMD2,ENSG00000161904
CGI121,YML036W,TPRKB,ENSG00000144034
YMD8,YML038C,SLC35C2,ENSG00000080189
VPS71,YML041C,ZNHIT1,ENSG00000106400
CAT2,YML042W,CROT,ENSG00000005469
CAT2,YML042W,CHAT,ENSG00000070748
CAT2,YML042W,CRAT,ENSG00000095321
RSE1,YML049C,SF3B3,ENSG00000189091
CYB2,YML054C,CARNS1,ENSG00000172508
CYB2,YML054C,HAO1,ENSG00000101323
CYB2,YML054C,HAO2,ENSG00000116882
SPC2,YML055W,SPCS2,ENSG00000118363
IMD4,YML056C,GMPR2,ENSG00000100938
ORC1,YML065W,ORC1,ENSG00000085840
ERV41,YML067C,ERGIC2,ENSG00000087502
COG8,YML071C,,ENSG00000260371
COG8,YML071C,,ENSG00000272617
COG8,YML071C,COG8,ENSG00000213380
RPL6A,YML073C,RPL6,ENSG00000089009
HMG1,YML075C,HMGCR,ENSG00000113161
BET5,YML077W,TRAPPC1,ENSG00000170043
CPR3,YML078W,PPIE,ENSG00000084072
CPR3,YML078W,PPIAL4G,ENSG00000236334
CPR3,YML078W,PPIAL4H,ENSG00000270339
CPR3,YML078W,PPIH,ENSG00000171960
CPR3,YML078W,PPIAL4A,ENSG00000263353
CPR3,YML078W,PPIL6,ENSG00000185250
CPR3,YML078W,PPIL3,ENSG00000240344
CPR3,YML078W,PPIAL4D,ENSG00000256374
CPR3,YML078W,PPIL1,ENSG00000137168
CPR3,YML078W,PPIG,ENSG00000138398
CPR3,YML078W,PPIA,ENSG00000196262
CPR3,YML078W,PPIAL4F,ENSG00000279782
CPR3,YML078W,PPIAL4C,ENSG00000263464
CPR3,YML078W,CWC27,ENSG00000153015
CPR3,YML078W,PPIF,ENSG00000108179
CPR3,YML078W,PPIAL4E,ENSG00000271567
CPR3,YML078W,PPIL2,ENSG00000100023
CPR3,YML078W,PPIC,ENSG00000168938
CPR3,YML078W,PPIB,ENSG00000166794
CPR3,YML078W,PPWD1,ENSG00000113593
CPR3,YML078W,NKTR,ENSG00000114857
CPR3,YML078W,PPIL4,ENSG00000131013
DUS1,YML080W,DUS1L,ENSG00000169718
PRE8,YML092C,PSMA2,ENSG00000106588
PRE8,YML092C,,ENSG00000256646
UTP14,YML093W,UTP14C,ENSG00000253797
UTP14,YML093W,UTP14A,ENSG00000156697
GIM5,YML094W,PFDN5,ENSG00000123349
RAD10,YML095C,ERCC1,ENSG00000012061
NA,YML096W,,ENSG00000286165
NA,YML096W,ASNSD1,ENSG00000138381
VPS9,YML097C,VPS9D1,ENSG00000075399
TAF13,YML098W,TAF13,ENSG00000197780
CAC2,YML102W,CHAF1B,ENSG00000159259
URA5,YML106W,UMPS,ENSG00000114491
COQ5,YML110C,COQ5,ENSG00000110871
ATR1,YML116W,MFSD10,ENSG00000109736
ATR1,YML116W,MFSD5,ENSG00000182544
ATR1,YML116W,MFSD14A,ENSG00000156875
ATR1,YML116W,MFSD14B,ENSG00000148110
ATR1,YML116W,MFSD14C,ENSG00000196312
ATR1,YML116W,MFSD1,ENSG00000118855
ATR1,YML116W,MFSD8,ENSG00000164073
ATR1,YML116W,,ENSG00000283761
ATR1,YML116W,MFSD9,ENSG00000135953
NAB6,YML117W,RBM22,ENSG00000086589
GTR1,YML121W,RRAGA,ENSG00000155876
GTR1,YML121W,RRAGB,ENSG00000083750
PHO84,YML123C,SLC22A3,ENSG00000146477
PHO84,YML123C,SLC22A13,ENSG00000172940
PHO84,YML123C,SLC22A8,ENSG00000149452
PHO84,YML123C,SLC22A14,ENSG00000144671
PHO84,YML123C,SLC22A5,ENSG00000197375
PHO84,YML123C,SLC22A15,ENSG00000163393
PHO84,YML123C,SLC22A25,ENSG00000196600
PHO84,YML123C,SVOPL,ENSG00000157703
PHO84,YML123C,SLC22A4,ENSG00000197208
PHO84,YML123C,SLC22A12,ENSG00000197891
PHO84,YML123C,SLC22A11,ENSG00000168065
PHO84,YML123C,SLC22A31,ENSG00000259803
PHO84,YML123C,SLC22A1,ENSG00000175003
PHO84,YML123C,SLC22A9,ENSG00000149742
PHO84,YML123C,SLC22A17,ENSG00000092096
PHO84,YML123C,SLC22A6,ENSG00000197901
PHO84,YML123C,SLC22A10,ENSG00000184999
PHO84,YML123C,SLC22A24,ENSG00000197658
PHO84,YML123C,SLC22A16,ENSG00000004809
PHO84,YML123C,SLC22A23,ENSG00000137266
PHO84,YML123C,SLC22A2,ENSG00000112499
PHO84,YML123C,SLC22A7,ENSG00000137204
PGA3,YML125C,CYB5RL,ENSG00000215883
PGA3,YML125C,CYB5R4,ENSG00000065615
PGA3,YML125C,CYB5R2,ENSG00000166394
PGA3,YML125C,CYB5R1,ENSG00000159348
PGA3,YML125C,CYB5R3,ENSG00000100243
PGA3,YML125C,,ENSG00000256407
PGA3,YML125C,OXNAD1,ENSG00000154814
ERG13,YML126C,HMGCS2,ENSG00000134240
ERG13,YML126C,HMGCS1,ENSG00000112972
CDC5,YMR001C,PLK1,ENSG00000166851
MIX17,YMR002W,CHCHD10,ENSG00000250479
PLB2,YMR006C,PLA2G4C,ENSG00000105499
PLB2,YMR006C,PLA2G4A,ENSG00000116711
PLB2,YMR006C,JMJD7-PLA2G4B,ENSG00000168970
PLB2,YMR006C,PLA2G4F,ENSG00000168907
PLB2,YMR006C,PLA2G4E,ENSG00000188089
PLB2,YMR006C,PLA2G4D,ENSG00000159337
PLB2,YMR006C,PLA2G4B,ENSG00000243708
PLB1,YMR008C,PLA2G4E,ENSG00000188089
PLB1,YMR008C,PLA2G4D,ENSG00000159337
PLB1,YMR008C,PLA2G4B,ENSG00000243708
PLB1,YMR008C,PLA2G4C,ENSG00000105499
PLB1,YMR008C,PLA2G4A,ENSG00000116711
PLB1,YMR008C,PLA2G4F,ENSG00000168907
PLB1,YMR008C,JMJD7-PLA2G4B,ENSG00000168970
NA,YMR010W,PQLC1,ENSG00000122490
HXT2,YMR011W,SLC2A14,ENSG00000173262
HXT2,YMR011W,SLC2A10,ENSG00000197496
HXT2,YMR011W,SLC2A2,ENSG00000163581
HXT2,YMR011W,SLC2A12,ENSG00000146411
HXT2,YMR011W,,ENSG00000251357
HXT2,YMR011W,SLC2A8,ENSG00000136856
HXT2,YMR011W,SLC2A4,ENSG00000181856
HXT2,YMR011W,SLC2A11,ENSG00000133460
HXT2,YMR011W,SLC2A7,ENSG00000197241
HXT2,YMR011W,SLC2A5,ENSG00000142583
HXT2,YMR011W,SLC2A1,ENSG00000117394
HXT2,YMR011W,SLC2A9,ENSG00000109667
HXT2,YMR011W,SLC2A3,ENSG00000059804
HXT2,YMR011W,SLC2A6,ENSG00000160326
SEC59,YMR013C,DOLK,ENSG00000175283
SOK2,YMR016C,ASPG,ENSG00000166183
NA,YMR018W,PEX5L,ENSG00000114757
NA,YMR018W,PEX5,ENSG00000139197
UBC7,YMR022W,UBE2G2,ENSG00000184787
MSS1,YMR023C,GTPBP3,ENSG00000130299
PEX12,YMR026C,PEX12,ENSG00000108733
FAR8,YMR029C,STRN3,ENSG00000196792
FAR8,YMR029C,STRN4,ENSG00000090372
FAR8,YMR029C,STRN,ENSG00000115808
IMP2,YMR035W,IMMP2L,ENSG00000184903
CCS1,YMR038C,CCS,ENSG00000173992
ARG80,YMR042W,SRF,ENSG00000112658
MCM1,YMR043W,SRF,ENSG00000112658
NUP116,YMR047C,NUP98,ENSG00000110713
STV1,YMR054W,TCIRG1,ENSG00000110719
STV1,YMR054W,ATP6V0A2,ENSG00000185344
STV1,YMR054W,ATP6V0A1,ENSG00000033627
STV1,YMR054W,ATP6V0A4,ENSG00000105929
BUB2,YMR055C,TBC1D21,ENSG00000167139
PDS5,YMR076C,PDS5A,ENSG00000121892
PDS5,YMR076C,PDS5B,ENSG00000083642
NAM7,YMR080C,UPF1,ENSG00000005007
ADH3,YMR083W,ADH1A,ENSG00000187758
ADH3,YMR083W,ADH5,ENSG00000197894
ADH3,YMR083W,ADH4,ENSG00000198099
ADH3,YMR083W,ADH7,ENSG00000196344
ADH3,YMR083W,VAT1L,ENSG00000171724
ADH3,YMR083W,ZADH2,ENSG00000180011
ADH3,YMR083W,VAT1,ENSG00000108828
ADH3,YMR083W,ADH1C,ENSG00000248144
ADH3,YMR083W,PTGR1,ENSG00000106853
ADH3,YMR083W,CRYZL1,ENSG00000205758
ADH3,YMR083W,TP53I3,ENSG00000115129
ADH3,YMR083W,ADH6,ENSG00000172955
ADH3,YMR083W,ADH1B,ENSG00000196616
NPL6,YMR091C,SUZ12,ENSG00000178691
AIP1,YMR092C,WDR1,ENSG00000071127
