Gene stable ID	Gene name	Saccharomyces cerevisiae gene stable ID	Saccharomyces cerevisiae gene name	%id. target Saccharomyces cerevisiae gene identical to query gene	%id. query gene identical to target Saccharomyces cerevisiae gene	Saccharomyces cerevisiae orthology confidence [0 low, 1 high]
ENSG00000165684	SNAPC4	YBR049C	REB1	6.33084	11.4815	0
ENSG00000144744	UBA3	YPR066W		27.6458	42.8094	1
ENSG00000221983	UBA52	YKR094C	RPL40B	89.8438	89.8438	1
ENSG00000221983	UBA52	YIL148W	RPL40A	89.8438	89.8438	1
ENSG00000146426	TIAM2	YAL041W	CDC24	7.34862	14.637	0
ENSG00000172795	DCP2	YNL118C	DCP2	25.9524	11.2371	0
ENSG00000135336	ORC3	YLL004W		15.4494	17.8571	0
ENSG00000274641	HIST1H2BO	YDR224C	HTB1	70.6349	67.9389	1
ENSG00000274641	HIST1H2BO	YBL002W		70.6349	67.9389	1
ENSG00000088538	DOCK3	YLR422W		15.7143	16.5114	0
ENSG00000112339	HBS1L	YKR084C		29.8246	33.3879	1
ENSG00000188089	PLA2G4E	YOL011W		14.0553	17.7843	0
ENSG00000188089	PLA2G4E	YNL012W		17.2811	23.7718	0
ENSG00000188089	PLA2G4E	YMR008C		13.3641	17.4699	0
ENSG00000188089	PLA2G4E	YMR006C		13.2488	16.289	0
ENSG00000182179	UBA7	YKL027W		9.28854	21.0291	0
ENSG00000182179	UBA7	YHR003C		8.10277	19.1142	0
ENSG00000212122	TSSK1B	YPL026C	SKS1	18.5286	13.5458	0
ENSG00000212122	TSSK1B	YDR247W		19.0736	15.1844	0
ENSG00000212122	TSSK1B	YOR233W	KIN4	30.7902	14.125	0
ENSG00000212122	TSSK1B	YPL141C		32.1526	13.6416	0
ENSG00000212122	TSSK1B	YDR122W		26.703	9.21053	0
ENSG00000212122	TSSK1B	YLR096W		27.248	8.7184	0
ENSG00000212122	TSSK1B	YKL198C	PTK1	24.5232	13.5952	0
ENSG00000212122	TSSK1B	YJR059W	PTK2	22.6158	10.1467	0
ENSG00000212122	TSSK1B	YKL168C		17.7112	8.9779	0
ENSG00000212122	TSSK1B	YJL165C		18.2561	7.83626	0
ENSG00000212122	TSSK1B	YNL183C		20.7084	9.62025	0
ENSG00000212122	TSSK1B	YDL214C		22.3433	11.731	0
ENSG00000072401	UBE2D1	YDR059C		78.9116	78.3784	1
ENSG00000141401	IMPA2	YHR046C		29.8611	29.1525	0
ENSG00000141401	IMPA2	YDR287W		29.8611	29.4521	0
ENSG00000159337	PLA2G4D	YOL011W		13.0807	15.5977	0
ENSG00000159337	PLA2G4D	YNL012W		15.7702	20.4437	0
ENSG00000159337	PLA2G4D	YMR008C		13.4474	16.5663	0
ENSG00000159337	PLA2G4D	YMR006C		14.4254	16.7139	0
ENSG00000115268	RPS15	YOL040C	RPS15	55.9211	59.8592	1
ENSG00000146414	SHPRH	YLR247C		18.063	19.5373	0
ENSG00000105402	NAPA	YBL050W	SEC17	34.9153	35.274	1
ENSG00000073910	FRY	YIL129C	TAO3	16.2629	20.6229	0
ENSG00000134146	DPH6	YLR143W		45.3184	17.6642	0
ENSG00000165269	AQP7	YFL054C		31.2866	16.5635	0
ENSG00000165269	AQP7	YLL043W		30.4094	15.5456	0
ENSG00000164088	PPM1M	YOR090C	PTC5	19.8381	8.56643	0
ENSG00000119321	FKBP15	YML074C	FPR3	4.59393	13.6253	0
ENSG00000119321	FKBP15	YLR449W		4.59393	14.2857	0
ENSG00000029639	TFB1M	YPL266W	DIM1	21.3873	23.2704	0
ENSG00000147613	PSKH2	YLR248W	RCK2	26.2338	16.5574	0
ENSG00000147613	PSKH2	YGL158W		26.2338	19.7266	0
ENSG00000147614	ATP6V0D2	YLR447C		43.1429	43.7681	1
ENSG00000213638	ADAT3	YLR316C		19.6185	22.3602	0
ENSG00000102595	UGGT2	YOR336W		19.5251	21.685	0
ENSG00000178802	MPI	YER003C	PMI40	38.0615	37.5291	1
ENSG00000102543	CDADC1	YHR144C		12.8405	21.1538	0
ENSG00000167136	ENDOG	YJL208C		35.6902	32.2188	1
ENSG00000154582	ELOC	YPL046C		34.8214	39.3939	1
ENSG00000286112	AL441992.2	YLR089C		13.2039	11.4865	0
ENSG00000286112	AL441992.2	YDR111C		14.1748	14.3984	0
ENSG00000286112	AL441992.2	YJL060W		27.5728	31.982	0
ENSG00000198917	SPOUT1	YGR283C		21.5426	23.7537	0
ENSG00000198917	SPOUT1	YMR310C		19.9468	23.6593	0
ENSG00000198814	GK	YHL032C		43.6494	34.4147	1
ENSG00000094880	CDC23	YHR166C		30.4858	29.0735	1
ENSG00000168907	PLA2G4F	YOL011W		14.0165	17.3469	0
ENSG00000168907	PLA2G4F	YNL012W		14.2521	19.1759	0
ENSG00000168907	PLA2G4F	YMR008C		14.0165	17.9217	0
ENSG00000168907	PLA2G4F	YMR006C		14.3698	17.2805	0
ENSG00000267673	FDX2	YPL252C		30.6452	33.1395	1
ENSG00000166391	MOGAT2	YOR245C		38.6228	30.8612	1
ENSG00000187239	FNBP1	YHR114W	BZZ1	19.611	19.1153	0
ENSG00000220201	ZGLP1	YJL110C	GZF3	9.9631	4.90018	0
ENSG00000220201	ZGLP1	YKR034W	DAL80	8.48709	8.55019	0
ENSG00000078053	AMPH	YER114C	BOI2	16.9784	11.3462	0
ENSG00000078053	AMPH	YBL085W	BOI1	18.9928	13.4694	0
ENSG00000108561	C1QBP	YIL070C		18.7943	19.9248	0
ENSG00000171097	KYAT1	YLR089C		13.1783	11.4865	0
ENSG00000171097	KYAT1	YDR111C		14.1473	14.3984	0
ENSG00000171097	KYAT1	YJL060W		27.5194	31.982	0
ENSG00000213995	NAXD	YKL151C		27.1795	31.454	1
ENSG00000167807	AC011511.1	YPL252C		25.5172	21.5116	0
ENSG00000007520	TSR3	YOR006C		37.1795	37.0607	1
ENSG00000069956	MAPK6	YKL161C	KDX1	16.0888	26.7898	0
ENSG00000069956	MAPK6	YHR030C	SLT2	20.3883	30.3719	0
ENSG00000069956	MAPK6	YLR113W	HOG1	17.1983	28.5057	0
ENSG00000264006	AKR1C8P	YDL124W		30.0613	31.4103	0
ENSG00000264006	AKR1C8P	YMR041C		16.5644	16.1194	0
ENSG00000264006	AKR1C8P	YOR120W	GCY1	38.9571	40.7051	0
ENSG00000264006	AKR1C8P	YDR368W		38.0368	39.7436	0
ENSG00000264006	AKR1C8P	YNL331C		13.1902	11.4362	0
ENSG00000264006	AKR1C8P	YJR155W		9.81595	11.1111	0
ENSG00000264006	AKR1C8P	YDL243C		11.6564	11.5502	0
ENSG00000264006	AKR1C8P	YCR107W		13.4969	12.1212	0
ENSG00000264006	AKR1C8P	YOL165C		5.52147	12.5874	0
ENSG00000111640	GAPDH	YGR192C	TDH3	63.8806	64.4578	1
ENSG00000111640	GAPDH	YJR009C	TDH2	63.5821	64.1566	1
ENSG00000111640	GAPDH	YJL052W	TDH1	63.5821	64.1566	1
ENSG00000100902	PSMA6	YGL011C	SCL1	55.6911	54.3651	1
ENSG00000132646	PCNA	YBR088C	POL30	34.4828	34.8837	1
ENSG00000007516	BAIAP3	YOR296W		12.4684	11.4818	0
ENSG00000172869	DMXL1	YJR033C	RAV1	11.8438	26.6028	0
ENSG00000166477	LEO1	YOR123C		18.7688	26.9397	0
ENSG00000189366	ALG1L	YBR110W		27.5362	12.6949	0
ENSG00000110048	OSBP	YPL145C	KES1	11.5242	21.4286	0
ENSG00000110048	OSBP	YOR237W	HES1	10.5328	19.5853	0
ENSG00000136738	STAM	YHL002W		12.963	15.4867	0
ENSG00000136738	STAM	YNR006W	VPS27	22.037	19.1318	0
ENSG00000136738	STAM	YHR108W		13.8889	12.8205	0
ENSG00000136738	STAM	YDR358W		14.8148	14.3627	0
ENSG00000137133	HINT2	YDL125C		23.3129	24.0506	0
ENSG00000233954	UQCRHL	YFR033C	QCR6	13.1868	8.16327	0
ENSG00000108587	GOSR1	YHL031C		22.8	25.5605	0
ENSG00000077312	SNRPA	YIR009W	MSL1	11.7021	29.7297	0
ENSG00000129460	NGDN	YER127W		19.3651	17.0868	0
ENSG00000197921	HES5	YFR034C	PHO4	19.2771	10.2564	0
ENSG00000086544	ITPKC	YDR173C	ARG82	7.9063	15.2113	0
ENSG00000107643	MAPK8	YKL161C	KDX1	26.2295	25.8661	0
ENSG00000107643	MAPK8	YHR030C	SLT2	32.7869	28.9256	0
ENSG00000107643	MAPK8	YLR113W	HOG1	32.5527	31.954	0
ENSG00000005100	DHX33	YKL078W		36.4922	35.102	1
ENSG00000123815	COQ8B	YGL119W	COQ8	36.0294	39.1218	0
ENSG00000100462	PRMT5	YBR133C		29.0424	22.37	0
ENSG00000155827	RNF20	YDL074C		16.9231	23.5714	0
ENSG00000090316	MAEA	YIL097W	FYV10	26.0101	19.9612	0
ENSG00000165688	PMPCA	YHR024C	MAS2	31.619	34.4398	1
ENSG00000077616	NAALAD2	YJR126C		23.6486	21.5783	0
ENSG00000077616	NAALAD2	YOR256C		20.8108	19.0358	0
ENSG00000077616	NAALAD2	YPL176C		20.2703	19.1571	0
ENSG00000152942	RAD17	YER173W	RAD24	19.9706	20.6373	0
ENSG00000104957	CCDC130	YKL095W	YJU2	15.1515	21.5827	0
ENSG00000087495	PHACTR3	YNL233W		19.678	12.3318	0
ENSG00000074695	LMAN1	YKR044W		14.7059	16.93	0
ENSG00000074695	LMAN1	YLR080W		14.7059	16.8919	0
ENSG00000074695	LMAN1	YFL048C		15.2941	17.5281	0
ENSG00000102547	CAB39L	YKL189W		33.5312	28.3208	1
ENSG00000166889	PATL1	YCR077C	PAT1	20.5195	19.8492	0
ENSG00000120158	RCL1	YOL010W		36.7292	37.3297	1
ENSG00000164091	WDR82	YKL018W	SWD2	30.9904	29.4833	1
ENSG00000105643	ARRDC2	YFR022W	ROG3	22.3587	12.4147	0
ENSG00000105643	ARRDC2	YOR018W	ROD1	22.3587	10.8722	0
ENSG00000105643	ARRDC2	YKR021W	ALY1	19.656	8.74317	0
ENSG00000105643	ARRDC2	YJL084C	ALY2	19.656	7.64818	0
ENSG00000105643	ARRDC2	YPR030W	CSR2	9.82801	3.56824	0
ENSG00000105643	ARRDC2	YBL101C	ECM21	11.0565	4.02865	0
ENSG00000136875	PRPF4	YPR178W	PRP4	27.5862	30.9677	1
ENSG00000124702	KLHDC3	YER132C		21.466	4.6777	0
ENSG00000124702	KLHDC3	YGL197W		17.2775	4.43847	0
ENSG00000124702	KLHDC3	YHR158C		20.9424	6.87285	0
ENSG00000124702	KLHDC3	YGR238C		20.9424	9.07029	0
ENSG00000166337	TAF10	YDR167W	TAF10	21.5596	22.8155	0
ENSG00000103375	AQP8	YFL054C		21.0728	8.51393	0
ENSG00000103375	AQP8	YLL043W		19.1571	7.47384	0
ENSG00000112640	PPP2R5D	YOR014W	RTS1	48.0066	38.177	1
ENSG00000167186	COQ7	YOR125C	CAT5	39.6313	36.9099	1
ENSG00000162368	CMPK1	YKL024C	URA6	40.7895	45.5882	1
ENSG00000062282	DGAT2	YOR245C		34.0206	31.5789	1
ENSG00000178691	SUZ12	YMR091C	NPL6	10.2842	17.4713	0
ENSG00000133433	GSTT2B	YPL048W	CAM1	11.0656	6.50602	0
ENSG00000133433	GSTT2B	YKL081W	TEF4	11.0656	6.5534	0
ENSG00000133433	GSTT2B	YGR201C		7.78689	8.44444	0
ENSG00000164893	SLC7A13	YBR068C		15.9574	12.3153	0
ENSG00000164893	SLC7A13	YDR046C	BAP3	15.5319	12.0861	0
ENSG00000164893	SLC7A13	YNL270C	ALP1	14.0426	11.5183	0
ENSG00000164893	SLC7A13	YEL063C		13.1915	10.5085	0
ENSG00000164893	SLC7A13	YCL025C	AGP1	15.1064	11.2164	0
ENSG00000164893	SLC7A13	YDR508C		14.4681	10.2564	0
ENSG00000164893	SLC7A13	YLL061W		15.1064	12.1784	0
ENSG00000164893	SLC7A13	YPL274W		17.4468	13.9693	0
ENSG00000106077	ABHD11	YGR031W		29.2063	26.9006	1
ENSG00000273841	TAF9	YMR236W	TAF9	17.0455	28.6624	0
ENSG00000254598	CSNK2A3	YOR061W	CKA2	49.6164	57.2271	1
ENSG00000254598	CSNK2A3	YIL035C	CKA1	54.2199	56.9892	1
ENSG00000099984	GSTT2	YPL048W	CAM1	11.1111	6.50602	0
ENSG00000099984	GSTT2	YKL081W	TEF4	11.1111	6.5534	0
ENSG00000099984	GSTT2	YGR201C		7.81893	8.44444	0
ENSG00000130193	THEM6	YBR096W		15.3846	13.913	0
ENSG00000253506	NACA2	YHR193C		27.4419	33.908	0
ENSG00000104969	SGTA	YNL121C	TOM70	16.6134	8.42788	0
ENSG00000104969	SGTA	YHR117W	TOM71	15.655	7.66823	0
ENSG00000085231	AK6	YDL166C		38.9535	34.0102	1
ENSG00000160218	TRAPPC10	YMR218C		13.6616	15.608	0
ENSG00000164362	TERT	YLR318W	EST2	16.1661	20.7014	0
ENSG00000052802	MSMO1	YGR060W		37.2014	35.2751	1
ENSG00000197208	SLC22A4	YML123C	PHO84	13.2486	12.4361	0
ENSG00000108187	PBLD	YHR029C		26.7361	26.1905	1
ENSG00000176623	RMDN1	YHR085W		4.4586	4.19162	0
ENSG00000092096	SLC22A17	YML123C	PHO84	10.5948	9.71039	0
ENSG00000147050	KDM6A	YBR112C	CYC8	14.4183	20.911	0
ENSG00000197375	SLC22A5	YML123C	PHO84	11.8761	11.7547	0
ENSG00000133275	CSNK1G2	YHR135C	YCK1	45.3012	34.9442	0
ENSG00000133275	CSNK1G2	YNL154C		44.3373	33.6996	0
ENSG00000133275	CSNK1G2	YER123W	YCK3	43.6145	34.542	0
ENSG00000125755	SYMPK	YAL043C	PTA1	11.7739	19.1083	0
ENSG00000105552	BCAT2	YJR148W	BAT2	42.3469	44.1489	0
ENSG00000105552	BCAT2	YHR208W	BAT1	41.0714	40.9669	0
ENSG00000154845	PPP4R1	YAL016W	TPD3	12.2105	18.2677	0
ENSG00000166887	VPS39	YDL077C	VAM6	20.4289	17.2545	0
ENSG00000198909	MAP3K3	YOR231W	MKK1	14.1553	18.3071	0
ENSG00000198909	MAP3K3	YPL140C	MKK2	14.003	18.1818	0
ENSG00000183431	SF3A3	YDL030W		28.9421	27.3585	1
ENSG00000140263	SORD	YMR318C	ADH6	21.5686	21.3889	0
ENSG00000140263	SORD	YCR105W	ADH7	22.409	22.1607	0
ENSG00000140263	SORD	YCR102C		17.3669	16.8478	0
ENSG00000140263	SORD	YLR460C		17.6471	16.7553	0
ENSG00000140263	SORD	YNL134C		18.2073	17.2872	0
ENSG00000140263	SORD	YBL069W		18.4874	15.3846	0
ENSG00000140263	SORD	YBL068W-A		3.08123	14.1026	0
ENSG00000140263	SORD	YER101C		15.9664	13.2558	0
ENSG00000140263	SORD	YAL061W		28.8515	24.7002	0
ENSG00000140263	SORD	YAL060W	BDH1	26.3305	24.6073	0
ENSG00000142544	CTU1	YGL211W	NCS6	45.1149	43.7326	1
ENSG00000129317	PUS7L	YOR243C		23.3951	24.2604	0
ENSG00000105613	MAST1	YPR111W		10.9554	30.4965	0
ENSG00000105613	MAST1	YGR092W		11.6561	31.993	0
ENSG00000276234	TADA2A	YOR338W		13.7698	16.8044	0
ENSG00000276234	TADA2A	YAL034C		16.0271	17.1913	0
ENSG00000127463	EMC1	YCL045C		16.6163	21.7105	0
ENSG00000165272	AQP3	YFL054C		34.9315	15.7895	0
ENSG00000165272	AQP3	YLL043W		30.8219	13.4529	0
ENSG00000137824	RMDN3	YHR085W		4.89362	6.88623	0
ENSG00000156467	UQCRB	YDR529C	QCR7	22.8571	25.1968	0
ENSG00000006715	VPS41	YDR080W	VPS41	24.8244	21.371	0
ENSG00000132275	RRP8	YDR083W		25	29.0816	1
ENSG00000135940	COX5B	YGL187C		29.4574	24.5161	0
ENSG00000060069	CTDP1	YMR277W		18.3143	24.0437	0
ENSG00000108588	CCDC47	YNR021W		13.2505	15.8416	0
ENSG00000113758	DBN1	YCR088W		13.2374	15.5405	0
ENSG00000174780	SRP72	YPL210C		18.7779	19.6875	0
ENSG00000204619	PPP1R11	YFR003C		25.3968	20.6452	0
ENSG00000104889	RNASEH2A	YNL072W	RNH201	37.1237	36.1564	1
ENSG00000256061	DNAAF4	YNL121C	TOM70	12.1429	8.2658	0
ENSG00000256061	DNAAF4	YHR117W	TOM71	11.4286	7.51174	0
ENSG00000117118	SDHB	YLL041C	SDH2	64.2857	67.6692	1
ENSG00000276950	GSTT4	YPL048W	CAM1	13.278	7.71084	0
ENSG00000276950	GSTT4	YKL081W	TEF4	14.1079	8.25243	0
ENSG00000276950	GSTT4	YGR201C		11.2033	12	0
ENSG00000165416	SUGT1	YNL121C	TOM70	12.3288	7.29335	0
ENSG00000165416	SUGT1	YHR117W	TOM71	12.8767	7.35524	0
ENSG00000213983	AP1G2	YPR029C		30.3185	28.6058	1
ENSG00000241837	ATP5PO	YDR298C	ATP5	32.8638	33.0189	1
ENSG00000123643	SLC36A1	YNL101W		25.6303	17.1108	0
ENSG00000123643	SLC36A1	YJR001W		15.9664	12.6246	0
ENSG00000123643	SLC36A1	YER119C		15.7563	16.7411	0
ENSG00000123643	SLC36A1	YBL089W		18.2773	18.9542	0
ENSG00000100167	SEPT3	YCR002C		16.7056	44.4099	0
ENSG00000114745	GORASP1	YDR517W		17.7273	20.9677	0
ENSG00000188342	GTF2F2	YGR005C		21.6867	13.5	0
ENSG00000118007	STAG1	YIL026C	IRR1	17.806	19.4783	0
ENSG00000145002	FAM86B2	YJR129C		19.0909	18.5841	0
ENSG00000249209	AP000311.1	YDR298C	ATP5	22.314	25.4717	0
ENSG00000069943	PIGB	YGL142C		27.9783	25.1623	1
ENSG00000178719	GRINA	YNL305C	BXI1	20.4852	25.5892	0
ENSG00000172009	THOP1	YCL057W		33.672	32.5843	0
ENSG00000154269	ENPP3	YCR026C		17.1429	20.2156	0
ENSG00000154269	ENPP3	YEL016C		13.8286	24.5436	0
ENSG00000123737	EXOSC9	YDR280W		19.7368	29.5082	0
ENSG00000128050	PAICS	YAR015W		11.8056	16.6667	0
ENSG00000188921	HACD4	YJL097W		17.6724	18.894	0
ENSG00000110768	GTF2H1	YDR311W		17.7007	15.109	0
ENSG00000168438	CDC40	YDR364C	CDC40	28.152	35.8242	1
ENSG00000165271	NOL6	YGR090W		23.4729	21.7462	0
ENSG00000134516	DOCK2	YLR422W		15.6831	14.8551	0
ENSG00000170445	HARS	YPR033C	HTS1	50.4912	47.0696	1
ENSG00000184903	IMMP2L	YMR035W		38.8571	38.4181	1
ENSG00000198522	GPN1	YJR072C	NPA3	46.9072	47.2727	1
ENSG00000134215	VAV3	YAL041W	CDC24	10.3896	10.3045	0
ENSG00000176248	ANAPC2	YLR127C	APC2	18.6131	17.9367	0
ENSG00000145386	CCNA2	YPL256C		15.9722	12.6606	0
ENSG00000145386	CCNA2	YMR199W		15.2778	12.0879	0
ENSG00000145386	CCNA2	YGR108W	CLB1	21.0648	19.3206	0
ENSG00000145386	CCNA2	YPR119W		21.0648	18.5336	0
ENSG00000145386	CCNA2	YPR120C		18.75	18.6207	0
ENSG00000145386	CCNA2	YGR109C		19.213	21.8421	0
ENSG00000145386	CCNA2	YDL155W		19.213	19.4379	0
ENSG00000145386	CCNA2	YLR210W		19.9074	18.6957	0
ENSG00000168818	STX18	YOR075W	UFE1	20	19.3642	0
ENSG00000258461	AC012651.1	YBR229C	ROT2	27.7778	4.19287	0
ENSG00000185432	METTL7A	YHR209W		15.5738	13.0584	0
ENSG00000185432	METTL7A	YER175C	TMT1	9.42623	7.69231	0
ENSG00000185432	METTL7A	YDR316W		22.541	11.6773	0
ENSG00000113318	MSH3	YCR092C		28.8478	32.22	1
ENSG00000214511	HIGD1C	YML030W		21.6495	13.2075	0
ENSG00000182890	GLUD2	YDL215C	GDH2	24.552	12.5458	0
ENSG00000100380	ST13	YNL121C	TOM70	15.4472	9.23825	0
ENSG00000100380	ST13	YHR117W	TOM71	15.1762	8.76369	0
ENSG00000136271	DDX56	YLR276C		43.1444	39.7306	1
ENSG00000069424	KCNAB2	YOR120W	GCY1	17.5904	23.3974	0
ENSG00000069424	KCNAB2	YDR368W		16.6265	22.1154	0
ENSG00000069424	KCNAB2	YNL331C		14.9398	16.4894	0
ENSG00000069424	KCNAB2	YJR155W		10.6024	15.2778	0
ENSG00000069424	KCNAB2	YDL243C		13.9759	17.6292	0
ENSG00000069424	KCNAB2	YCR107W		14.2169	16.2534	0
ENSG00000069424	KCNAB2	YOL165C		5.3012	15.3846	0
ENSG00000159131	GART	YGL234W		29.901	37.6559	1
ENSG00000159131	GART	YDR408C		4.75248	22.4299	0
ENSG00000228716	DHFR	YOR236W		33.1551	29.3839	0
ENSG00000214013	GANC	YBR229C	ROT2	34.3545	32.914	0
ENSG00000128463	EMC4	YGL231C		25.1366	24.2105	0
ENSG00000140199	SLC12A6	YBR235W		18.2609	18.75	0
ENSG00000108592	FTSJ3	YCL054W		33.7662	34.0071	1
ENSG00000117410	ATP6V0B	YHR026W	VMA16	39.4636	48.3568	1
ENSG00000099308	MAST3	YPR111W		13.5982	31.5603	0
ENSG00000099308	MAST3	YGR092W		14.2093	32.5175	0
ENSG00000087191	PSMC5	YGL048C	RPT6	73.8916	74.0741	1
ENSG00000205784	ARRDC5	YFR022W	ROG3	14.3275	6.68486	0
ENSG00000205784	ARRDC5	YOR018W	ROD1	16.0819	6.57109	0
ENSG00000205784	ARRDC5	YKR021W	ALY1	13.1579	4.91803	0
ENSG00000205784	ARRDC5	YJL084C	ALY2	16.0819	5.25813	0
ENSG00000205784	ARRDC5	YPR030W	CSR2	8.47953	2.58698	0
ENSG00000205784	ARRDC5	YBL101C	ECM21	9.35672	2.86482	0
ENSG00000132768	DPH2	YKL191W		25.5624	23.4082	0
ENSG00000177971	IMP3	YHR148W		53.2609	53.5519	1
ENSG00000124140	SLC12A5	YBR235W		18.3494	18.6607	0
ENSG00000104381	GDAP1	YPL048W	CAM1	13.4078	11.5663	0
ENSG00000104381	GDAP1	YKL081W	TEF4	13.9665	12.1359	0
ENSG00000104381	GDAP1	YGR201C		5.02793	8	0
ENSG00000185813	PCYT2	YGR007W	ECT1	28.9926	36.5325	1
ENSG00000128918	ALDH1A2	YPL061W	ALD6	44.0154	45.6	0
ENSG00000128918	ALDH1A2	YOR374W	ALD4	48.0695	47.9769	0
ENSG00000128918	ALDH1A2	YMR170C		44.4015	45.4545	0
ENSG00000128918	ALDH1A2	YMR169C		44.7876	45.8498	0
ENSG00000128918	ALDH1A2	YER073W		46.139	45.9615	0
ENSG00000120314	WDR55	YPR169W		19.5822	15.2439	0
ENSG00000205758	CRYZL1	YOL086C	ADH1	14.6132	14.6552	0
ENSG00000205758	CRYZL1	YMR303C	ADH2	14.3266	14.3678	0
ENSG00000205758	CRYZL1	YBR145W		15.7593	15.6695	0
ENSG00000205758	CRYZL1	YMR083W		15.7593	14.6667	0
ENSG00000205758	CRYZL1	YMR318C	ADH6	18.3381	17.7778	0
ENSG00000205758	CRYZL1	YCR105W	ADH7	18.3381	17.7285	0
ENSG00000205758	CRYZL1	YCR102C		16.0458	15.2174	0
ENSG00000205758	CRYZL1	YLR460C		15.1862	14.0957	0
ENSG00000205758	CRYZL1	YNL134C		15.4728	14.3617	0
ENSG00000205758	CRYZL1	YBL069W		10.6017	8.62471	0
ENSG00000205758	CRYZL1	YBL068W-A		1.7192	7.69231	0
ENSG00000205758	CRYZL1	YER101C		10.6017	8.60465	0
ENSG00000205758	CRYZL1	YAL061W		14.0401	11.7506	0
ENSG00000205758	CRYZL1	YAL060W	BDH1	14.6132	13.3508	0
ENSG00000112855	HARS2	YPR033C	HTS1	43.1641	40.4762	1
ENSG00000158220	ESYT3	YNL087W		18.3973	13.837	0
ENSG00000158220	ESYT3	YOR086C		18.2844	13.6594	0
ENSG00000119487	MAPKAP1	YOL078W		11.4943	5.10204	0
ENSG00000115084	SLC35F5	YDR438W		22.3709	31.6216	0
ENSG00000115084	SLC35F5	YML018C		23.7094	31.5522	0
ENSG00000145545	SRD5A1	YDL015C		16.9884	14.1935	0
ENSG00000122490	PQLC1	YMR010W		22.1402	14.8148	0
ENSG00000137574	TGS1	YPL157W		9.61313	26.0317	0
ENSG00000103569	AQP9	YPR192W		18.3051	17.7049	0
ENSG00000103569	AQP9	YLL053C		9.83051	19.0789	0
ENSG00000103569	AQP9	YLL052C		5.76271	11.4094	0
ENSG00000103569	AQP9	YFL054C		32.5424	14.8607	0
ENSG00000103569	AQP9	YLL043W		30.5085	13.4529	0
ENSG00000024422	EHD2	YBL047C	EDE1	12.1547	4.77915	0
ENSG00000024422	EHD2	YKR019C		12.8913	11.3821	0
ENSG00000024422	EHD2	YJL083W		10.3131	9.27152	0
ENSG00000162882	HAAO	YJR025C	BNA1	23.0769	37.2881	0
ENSG00000125676	THOC2	YNL139C	THO2	4.26868	4.25798	0
ENSG00000168394	TAP1	YPL270W		21.9059	22.8978	0
ENSG00000168394	TAP1	YLR188W		20.9158	24.3165	0
ENSG00000085733	CTTN	YCR088W		15.4574	16.5541	0
ENSG00000137857	DUOX1	YOL152W		8.12379	20.3226	0
ENSG00000137857	DUOX1	YOR384W		9.92908	22.1902	0
ENSG00000166902	MRPL16	YBL038W	MRPL16	19.1235	20.6897	0
ENSG00000134905	CARS2	YNL247W		34.0426	25.0326	1
ENSG00000184254	ALDH1A3	YPL061W	ALD6	45.3125	46.4	0
ENSG00000184254	ALDH1A3	YOR374W	ALD4	47.4609	46.8208	0
ENSG00000184254	ALDH1A3	YMR170C		46.0938	46.6403	0
ENSG00000184254	ALDH1A3	YMR169C		45.5078	46.0474	0
ENSG00000114030	KPNA1	YNL189W	SRP1	49.6283	49.262	1
ENSG00000205726	ITSN1	YBL047C	EDE1	8.25102	10.2824	0
ENSG00000205726	ITSN1	YKR019C		4.93899	13.8211	0
ENSG00000205726	ITSN1	YJL083W		4.70657	13.4106	0
ENSG00000188316	ENO4	YPL281C		18.08	25.8581	0
ENSG00000188316	ENO4	YOR393W		18.08	25.8581	0
ENSG00000188316	ENO4	YHR174W	ENO2	18.4	26.3158	0
ENSG00000188316	ENO4	YGR254W	ENO1	18.56	26.5446	0
ENSG00000188316	ENO4	YMR323W		17.92	25.6293	0
ENSG00000187164	SHTN1	YNL271C	BNI1	5.22979	1.68971	0
ENSG00000241945	PWP2	YCR057C	PWP2	42.4374	42.2535	1
ENSG00000153391	INO80C	YEL044W		17.1053	23.494	0
ENSG00000021488	SLC7A9	YBR068C		18.8912	15.1067	0
ENSG00000021488	SLC7A9	YDR046C	BAP3	18.2752	14.7351	0
ENSG00000021488	SLC7A9	YNL270C	ALP1	16.2218	13.7871	0
ENSG00000021488	SLC7A9	YEL063C		16.6324	13.7288	0
ENSG00000021488	SLC7A9	YCL025C	AGP1	18.8912	14.534	0
ENSG00000021488	SLC7A9	YDR508C		20.1232	14.7813	0
ENSG00000021488	SLC7A9	YLL061W		16.8378	14.0652	0
ENSG00000021488	SLC7A9	YPL274W		19.7125	16.3543	0
ENSG00000196236	XPNPEP3	YER078C		33.5306	33.2681	1
ENSG00000148396	SEC16A	YPL085W	SEC16	14.1281	15.1708	0
ENSG00000121691	CAT	YDR256C		45.7305	46.7961	1
ENSG00000121691	CAT	YGR088W	CTT1	39.4687	37.0107	1
ENSG00000172404	DNAJB7	YMR161W		22.3301	30.8036	0
ENSG00000125772	GPCPD1	YPL110C		23.2143	12.7555	0
ENSG00000164466	SFXN1	YOR271C		35.0932	34.5566	1
ENSG00000087152	ATXN7L3	YGL066W	SGF73	14.6893	7.91476	0
ENSG00000198887	SMC5	YOL034W		26.2489	26.441	1
ENSG00000166821	PEX11A	YOL147C	PEX11	22.6721	23.7288	0
ENSG00000140279	DUOX2	YOL152W		8.20413	20.4839	0
